Customer ID,Age,Gender,Location,Purchase Amount (USD),Previous Purchases,Item Purchased,Category,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Payment Method,Frequency of Purchases,Discount Applied,Promo Code Used,Loyalty_Score_Final,Loyalty_Tier_Corrected,Buyer_Type
140,49,Male,Florida,95,30,Coat,Outerwear,M,White,Fall,3.8,Yes,Store Pickup,Venmo,Annually,Yes,Yes,78.25510204081631,High Loyalty,Valuable but Promo-Driven
141,63,Male,North Carolina,28,50,Shirt,Clothing,L,Yellow,Fall,3.9,Yes,2-Day Shipping,Credit Card,Weekly,Yes,Yes,64.0,High Loyalty,Valuable but Promo-Driven
142,56,Male,Virginia,46,45,Gloves,Accessories,M,Turquoise,Fall,4.9,Yes,Free Shipping,PayPal,Weekly,Yes,Yes,69.93877551020408,High Loyalty,Valuable but Promo-Driven
143,37,Male,Nebraska,58,33,Jacket,Outerwear,L,Violet,Fall,3.1,Yes,Free Shipping,Credit Card,Fortnightly,Yes,Yes,66.59183673469389,High Loyalty,Valuable but Promo-Driven
144,30,Male,Missouri,48,25,Coat,Outerwear,M,Beige,Fall,2.7,Yes,Store Pickup,PayPal,Quarterly,Yes,Yes,48.69387755102041,Medium Loyalty,Mixed Behavior
145,19,Male,New Jersey,43,25,Shoes,Footwear,M,Silver,Fall,3.2,Yes,Express,Cash,Monthly,Yes,Yes,52.19387755102041,Medium Loyalty,Mixed Behavior
146,24,Male,Missouri,95,44,Jewelry,Accessories,M,Teal,Fall,4.5,Yes,Standard,Debit Card,Quarterly,Yes,Yes,83.8265306122449,High Loyalty,Valuable but Promo-Driven
147,52,Male,Colorado,30,21,Skirt,Clothing,S,Black,Fall,4.0,Yes,Standard,Venmo,Fortnightly,Yes,Yes,45.244897959183675,Medium Loyalty,Mixed Behavior
148,63,Male,Idaho,64,31,Shoes,Footwear,M,Purple,Summer,3.5,Yes,2-Day Shipping,Bank Transfer,Fortnightly,Yes,Yes,68.36734693877551,High Loyalty,Valuable but Promo-Driven
149,37,Male,Wyoming,90,47,Gloves,Accessories,M,Gray,Fall,2.6,Yes,Store Pickup,Debit Card,Annually,Yes,Yes,86.16326530612245,High Loyalty,Valuable but Promo-Driven
150,38,Male,Delaware,76,14,Pants,Clothing,M,White,Summer,3.2,Yes,Free Shipping,PayPal,Monthly,Yes,Yes,61.9591836734694,High Loyalty,Valuable but Promo-Driven
151,35,Male,California,96,17,Boots,Footwear,L,Cyan,Fall,4.9,Yes,Standard,Debit Card,Every 3 Months,Yes,Yes,67.79591836734696,High Loyalty,Valuable but Promo-Driven
152,28,Male,North Dakota,47,3,Sunglasses,Accessories,L,Turquoise,Fall,4.5,Yes,Next Day Air,Venmo,Annually,Yes,Yes,37.72448979591837,Medium Loyalty,Mixed Behavior
153,30,Male,South Carolina,85,42,Shirt,Clothing,S,Brown,Summer,4.3,Yes,Express,Venmo,Annually,Yes,Yes,80.60204081632654,High Loyalty,Valuable but Promo-Driven
154,69,Male,North Carolina,55,22,Hoodie,Clothing,M,Maroon,Winter,3.2,Yes,Standard,Debit Card,Annually,Yes,Yes,53.35714285714286,Medium Loyalty,Mixed Behavior
155,41,Male,Oklahoma,98,21,Dress,Clothing,M,Charcoal,Fall,3.6,Yes,Next Day Air,Venmo,Quarterly,Yes,Yes,71.24489795918367,High Loyalty,Valuable but Promo-Driven
156,63,Male,Maine,77,21,Socks,Clothing,S,Olive,Spring,4.3,Yes,Free Shipping,Bank Transfer,Quarterly,Yes,Yes,60.744897959183675,High Loyalty,Valuable but Promo-Driven
157,35,Male,Missouri,26,40,Shorts,Clothing,M,Lavender,Fall,4.0,Yes,Standard,Debit Card,Annually,Yes,Yes,49.87755102040816,Medium Loyalty,Mixed Behavior
158,36,Male,Vermont,68,1,Hat,Accessories,S,Yellow,Fall,3.0,Yes,Next Day Air,Bank Transfer,Fortnightly,Yes,Yes,52.0,Medium Loyalty,Mixed Behavior
159,25,Male,Connecticut,73,50,Shirt,Clothing,XL,Teal,Fall,4.1,Yes,Standard,Bank Transfer,Monthly,Yes,Yes,82.50000000000001,High Loyalty,Valuable but Promo-Driven
160,58,Male,New Hampshire,27,39,Gloves,Accessories,M,Charcoal,Fall,3.8,Yes,Store Pickup,Bank Transfer,Every 3 Months,Yes,Yes,46.765306122448976,Medium Loyalty,Mixed Behavior
161,27,Male,Texas,23,34,Gloves,Accessories,M,Orange,Summer,4.6,Yes,Free Shipping,Venmo,Monthly,Yes,Yes,47.704081632653065,Medium Loyalty,Mixed Behavior
162,65,Male,North Dakota,49,29,Backpack,Accessories,M,Olive,Fall,3.0,Yes,Express,Venmo,Fortnightly,Yes,Yes,59.64285714285715,High Loyalty,Valuable but Promo-Driven
163,54,Male,California,74,31,Sunglasses,Accessories,M,Turquoise,Summer,3.0,Yes,Store Pickup,PayPal,Bi-Weekly,Yes,Yes,65.36734693877551,High Loyalty,Valuable but Promo-Driven
164,54,Male,Virginia,67,8,Skirt,Clothing,M,Purple,Summer,3.4,Yes,Standard,Debit Card,Weekly,Yes,Yes,57.785714285714285,High Loyalty,Valuable but Promo-Driven
165,59,Male,Delaware,65,5,Handbag,Accessories,S,Purple,Spring,2.6,Yes,Free Shipping,Credit Card,Fortnightly,Yes,Yes,52.94897959183673,Medium Loyalty,Mixed Behavior
166,42,Male,Kentucky,60,7,Handbag,Accessories,S,Yellow,Winter,2.8,Yes,Store Pickup,Cash,Monthly,Yes,Yes,49.673469387755105,Medium Loyalty,Mixed Behavior
167,46,Male,Delaware,31,30,Sneakers,Footwear,XL,Indigo,Fall,4.0,Yes,Store Pickup,Cash,Monthly,Yes,Yes,49.255102040816325,Medium Loyalty,Mixed Behavior
168,33,Male,Arkansas,27,14,Gloves,Accessories,M,Green,Fall,4.0,Yes,Express,Credit Card,Every 3 Months,Yes,Yes,31.459183673469386,Low Loyalty,Discount-Only (Only Buy on Sale)
169,34,Male,Louisiana,80,5,Shoes,Footwear,M,Magenta,Summer,3.0,Yes,Express,Cash,Fortnightly,Yes,Yes,60.448979591836746,High Loyalty,Valuable but Promo-Driven
170,27,Male,Nevada,30,3,Jacket,Outerwear,S,Gold,Summer,3.3,Yes,Standard,PayPal,Every 3 Months,Yes,Yes,26.22448979591837,Low Loyalty,Discount-Only (Only Buy on Sale)
171,52,Male,Wyoming,25,46,Shirt,Clothing,M,Maroon,Fall,2.6,Yes,Store Pickup,Venmo,Bi-Weekly,Yes,Yes,50.05102040816327,Medium Loyalty,Mixed Behavior
172,29,Male,Virginia,35,4,Shorts,Clothing,M,Blue,Summer,3.6,Yes,Store Pickup,Credit Card,Weekly,Yes,Yes,39.33673469387755,Medium Loyalty,Mixed Behavior
173,54,Male,Nebraska,67,42,Jewelry,Accessories,M,Violet,Summer,3.9,Yes,Next Day Air,Credit Card,Bi-Weekly,Yes,Yes,68.60204081632652,High Loyalty,Valuable but Promo-Driven
174,25,Male,Hawaii,46,30,Hat,Accessories,M,Turquoise,Fall,3.4,Yes,Standard,Cash,Annually,Yes,Yes,53.755102040816325,High Loyalty,Valuable but Promo-Driven
175,41,Male,Vermont,35,37,Shoes,Footwear,L,Brown,Winter,3.5,Yes,Express,Venmo,Annually,Yes,Yes,52.54081632653062,Medium Loyalty,Mixed Behavior
176,53,Male,Oklahoma,86,2,Coat,Outerwear,L,Violet,Fall,2.8,Yes,Next Day Air,Bank Transfer,Annually,Yes,Yes,56.612244897959194,High Loyalty,Valuable but Promo-Driven
177,53,Male,New Hampshire,81,30,Backpack,Accessories,L,Black,Spring,2.7,Yes,Next Day Air,Credit Card,Quarterly,Yes,Yes,68.25510204081633,High Loyalty,Valuable but Promo-Driven
178,21,Male,Kansas,42,47,Hoodie,Clothing,L,Magenta,Fall,3.7,Yes,Next Day Air,Bank Transfer,Monthly,Yes,Yes,65.16326530612247,High Loyalty,Valuable but Promo-Driven
179,61,Male,Idaho,43,21,Skirt,Clothing,L,Lavender,Fall,4.3,Yes,2-Day Shipping,PayPal,Quarterly,Yes,Yes,43.74489795918367,Medium Loyalty,Mixed Behavior
180,64,Male,Illinois,31,9,Boots,Footwear,M,Violet,Fall,4.9,Yes,Store Pickup,Bank Transfer,Fortnightly,Yes,Yes,38.39795918367347,Medium Loyalty,Mixed Behavior
181,51,Male,South Dakota,81,12,Sandals,Footwear,L,Green,Fall,3.3,Yes,Store Pickup,Debit Card,Fortnightly,Yes,Yes,65.23469387755102,High Loyalty,Valuable but Promo-Driven
182,32,Male,Massachusetts,61,4,Pants,Clothing,M,Beige,Summer,4.7,Yes,Next Day Air,Bank Transfer,Weekly,Yes,Yes,52.33673469387755,Medium Loyalty,Mixed Behavior
183,38,Male,Alabama,96,10,Gloves,Accessories,XL,Purple,Summer,2.8,Yes,Store Pickup,Debit Card,Annually,Yes,Yes,66.51020408163266,High Loyalty,Valuable but Promo-Driven
184,58,Male,Ohio,29,26,Skirt,Clothing,XL,Beige,Spring,3.6,Yes,2-Day Shipping,Credit Card,Weekly,Yes,Yes,49.80612244897959,Medium Loyalty,Mixed Behavior
185,32,Male,Hawaii,33,40,Sneakers,Footwear,L,Cyan,Spring,3.0,Yes,Express,Cash,Fortnightly,Yes,Yes,58.377551020408156,High Loyalty,Valuable but Promo-Driven
186,46,Male,Wisconsin,32,34,T-shirt,Clothing,XL,Silver,Summer,4.5,Yes,Store Pickup,Bank Transfer,Fortnightly,Yes,Yes,54.204081632653065,High Loyalty,Valuable but Promo-Driven
187,39,Male,Minnesota,56,31,Backpack,Accessories,S,Lavender,Summer,2.9,Yes,Standard,Debit Card,Annually,Yes,Yes,59.367346938775526,High Loyalty,Valuable but Promo-Driven
188,19,Male,Georgia,94,1,Shoes,Footwear,S,Purple,Spring,3.3,Yes,Store Pickup,Bank Transfer,Bi-Weekly,Yes,Yes,57.00000000000001,High Loyalty,Valuable but Promo-Driven
189,50,Male,Arkansas,53,5,Hoodie,Clothing,M,Pink,Spring,3.1,Yes,Express,Bank Transfer,Bi-Weekly,Yes,Yes,38.94897959183674,Medium Loyalty,Mixed Behavior
190,36,Male,West Virginia,82,4,Blouse,Clothing,M,Maroon,Fall,4.4,Yes,Next Day Air,Credit Card,Weekly,Yes,Yes,62.83673469387755,High Loyalty,Valuable but Promo-Driven
191,65,Male,Indiana,70,48,Coat,Outerwear,XL,Beige,Fall,3.0,Yes,Free Shipping,Venmo,Quarterly,Yes,Yes,73.77551020408161,High Loyalty,Valuable but Promo-Driven
192,64,Male,Utah,76,29,Hat,Accessories,M,Gray,Fall,3.9,Yes,Free Shipping,Cash,Every 3 Months,Yes,Yes,65.14285714285715,High Loyalty,Valuable but Promo-Driven
193,46,Male,Nebraska,29,12,Shoes,Footwear,L,Turquoise,Summer,2.9,Yes,Express,PayPal,Bi-Weekly,Yes,Yes,31.234693877551024,Low Loyalty,Discount-Only (Only Buy on Sale)
194,36,Male,North Dakota,100,29,Belt,Accessories,S,Silver,Fall,3.0,Yes,Standard,Venmo,Annually,Yes,Yes,80.14285714285714,High Loyalty,Valuable but Promo-Driven
195,51,Male,Missouri,94,15,Backpack,Accessories,M,Olive,Spring,3.1,Yes,Express,Debit Card,Quarterly,Yes,Yes,65.57142857142857,High Loyalty,Valuable but Promo-Driven
196,51,Male,New York,25,34,Jacket,Outerwear,M,Magenta,Fall,4.3,Yes,Free Shipping,Credit Card,Monthly,Yes,Yes,48.70408163265306,Medium Loyalty,Mixed Behavior
197,38,Male,Washington,88,41,Boots,Footwear,M,Lavender,Summer,3.9,Yes,Next Day Air,Credit Card,Fortnightly,Yes,Yes,86.48979591836736,High Loyalty,Valuable but Promo-Driven
198,59,Male,South Carolina,78,41,Scarf,Accessories,M,Black,Fall,3.2,Yes,2-Day Shipping,Credit Card,Monthly,Yes,Yes,79.48979591836735,High Loyalty,Valuable but Promo-Driven
199,57,Male,Utah,45,39,Jewelry,Accessories,M,Turquoise,Winter,4.8,Yes,Standard,Credit Card,Fortnightly,Yes,Yes,63.765306122448976,High Loyalty,Valuable but Promo-Driven
200,54,Male,Idaho,73,32,Hat,Accessories,XL,Green,Summer,3.8,Yes,Express,Cash,Weekly,Yes,Yes,75.4795918367347,High Loyalty,Valuable but Promo-Driven
201,25,Male,Pennsylvania,61,29,Dress,Clothing,S,Teal,Summer,3.3,Yes,Next Day Air,Venmo,Monthly,Yes,Yes,63.64285714285715,High Loyalty,Valuable but Promo-Driven
202,69,Male,Missouri,22,15,Blouse,Clothing,S,Beige,Fall,4.3,Yes,Free Shipping,Bank Transfer,Annually,Yes,Yes,32.57142857142858,Low Loyalty,Discount-Only (Only Buy on Sale)
203,57,Male,Nebraska,38,33,Hat,Accessories,L,Magenta,Spring,2.7,Yes,Express,Venmo,Annually,Yes,Yes,51.59183673469387,Medium Loyalty,Mixed Behavior
204,70,Male,Indiana,38,18,Scarf,Accessories,S,Yellow,Fall,3.2,Yes,Next Day Air,Bank Transfer,Weekly,Yes,Yes,49.40816326530613,Medium Loyalty,Mixed Behavior
205,24,Male,Arizona,100,35,Sneakers,Footwear,M,Yellow,Fall,4.0,Yes,Store Pickup,Cash,Bi-Weekly,Yes,Yes,80.81632653061223,High Loyalty,Valuable but Promo-Driven
206,67,Male,Hawaii,64,25,Shirt,Clothing,M,Silver,Winter,3.0,Yes,Standard,PayPal,Weekly,Yes,Yes,66.6938775510204,High Loyalty,Valuable but Promo-Driven
207,24,Male,Wisconsin,55,6,T-shirt,Clothing,L,Silver,Summer,4.2,Yes,Free Shipping,Venmo,Fortnightly,Yes,Yes,48.561224489795926,Medium Loyalty,Mixed Behavior
208,62,Male,Rhode Island,91,17,Gloves,Accessories,M,Silver,Summer,2.9,Yes,Express,Bank Transfer,Bi-Weekly,Yes,Yes,65.29591836734694,High Loyalty,Valuable but Promo-Driven
209,57,Male,Wisconsin,38,17,Skirt,Clothing,M,Gold,Spring,4.1,Yes,Store Pickup,Credit Card,Monthly,Yes,Yes,44.79591836734694,Medium Loyalty,Mixed Behavior
210,55,Male,Minnesota,97,44,Sandals,Footwear,S,Olive,Winter,3.2,Yes,Store Pickup,Cash,Every 3 Months,Yes,Yes,84.8265306122449,High Loyalty,Valuable but Promo-Driven
211,45,Male,Vermont,22,6,Jacket,Outerwear,L,Teal,Fall,3.0,Yes,2-Day Shipping,PayPal,Fortnightly,Yes,Yes,32.061224489795926,Low Loyalty,Discount-Only (Only Buy on Sale)
212,69,Male,South Dakota,92,45,Skirt,Clothing,L,Maroon,Fall,4.2,Yes,2-Day Shipping,Debit Card,Fortnightly,Yes,Yes,90.93877551020408,High Loyalty,Valuable but Promo-Driven
213,67,Male,Virginia,84,7,Handbag,Accessories,L,Blue,Fall,4.2,Yes,Express,Debit Card,Annually,Yes,Yes,58.673469387755105,High Loyalty,Valuable but Promo-Driven
214,30,Male,Nevada,93,11,Handbag,Accessories,L,Peach,Fall,4.4,Yes,Store Pickup,Debit Card,Every 3 Months,Yes,Yes,62.62244897959184,High Loyalty,Valuable but Promo-Driven
215,24,Male,Hawaii,50,41,Jacket,Outerwear,L,Blue,Summer,4.2,Yes,Next Day Air,Cash,Every 3 Months,Yes,Yes,59.489795918367335,High Loyalty,Valuable but Promo-Driven
216,62,Male,New Jersey,64,24,Scarf,Accessories,S,Orange,Spring,2.8,Yes,2-Day Shipping,PayPal,Bi-Weekly,Yes,Yes,56.081632653061234,High Loyalty,Valuable but Promo-Driven
217,43,Male,Massachusetts,61,21,Shorts,Clothing,L,Yellow,Spring,3.7,Yes,Free Shipping,Venmo,Weekly,Yes,Yes,62.744897959183675,High Loyalty,Valuable but Promo-Driven
218,35,Male,Oklahoma,48,24,Sunglasses,Accessories,M,Purple,Winter,3.5,Yes,Next Day Air,Bank Transfer,Annually,Yes,Yes,51.08163265306123,Medium Loyalty,Mixed Behavior
219,28,Male,California,45,8,T-shirt,Clothing,S,Magenta,Spring,2.9,Yes,Store Pickup,Credit Card,Quarterly,Yes,Yes,36.78571428571429,Medium Loyalty,Mixed Behavior
220,32,Male,Nevada,88,12,Belt,Accessories,M,Cyan,Spring,3.0,Yes,Free Shipping,Cash,Fortnightly,Yes,Yes,68.73469387755105,High Loyalty,Valuable but Promo-Driven
221,39,Male,Arizona,57,48,Sneakers,Footwear,S,Indigo,Spring,3.7,Yes,Express,Debit Card,Fortnightly,Yes,Yes,75.27551020408163,High Loyalty,Valuable but Promo-Driven
222,28,Male,North Carolina,68,6,Hat,Accessories,XL,Magenta,Summer,4.4,Yes,Store Pickup,Bank Transfer,Quarterly,Yes,Yes,47.06122448979592,Medium Loyalty,Mixed Behavior
223,47,Male,New York,94,14,Gloves,Accessories,XL,Gray,Spring,4.5,Yes,2-Day Shipping,PayPal,Fortnightly,Yes,Yes,72.95918367346941,High Loyalty,Valuable but Promo-Driven
224,20,Male,Wyoming,41,34,Pants,Clothing,M,Turquoise,Spring,4.8,Yes,Free Shipping,PayPal,Annually,Yes,Yes,53.704081632653065,High Loyalty,Valuable but Promo-Driven
225,63,Male,South Dakota,83,12,Socks,Clothing,S,Beige,Summer,2.9,Yes,Free Shipping,Cash,Every 3 Months,Yes,Yes,58.234693877551024,High Loyalty,Valuable but Promo-Driven
226,25,Male,Arkansas,22,11,Jacket,Outerwear,M,Olive,Spring,3.2,Yes,Next Day Air,Bank Transfer,Annually,Yes,Yes,30.122448979591844,Low Loyalty,Discount-Only (Only Buy on Sale)
227,29,Male,Texas,74,5,Shoes,Footwear,L,Violet,Spring,3.3,Yes,Free Shipping,PayPal,Monthly,Yes,Yes,55.448979591836746,High Loyalty,Valuable but Promo-Driven
228,50,Male,Rhode Island,90,25,Jeans,Clothing,M,Turquoise,Winter,4.2,Yes,Standard,Venmo,Fortnightly,Yes,Yes,77.69387755102042,High Loyalty,Valuable but Promo-Driven
229,18,Male,New Hampshire,79,11,Socks,Clothing,M,White,Spring,2.9,Yes,Store Pickup,Credit Card,Annually,Yes,Yes,58.622448979591844,High Loyalty,Valuable but Promo-Driven
230,70,Male,Ohio,28,27,Sandals,Footwear,S,Silver,Spring,4.6,Yes,Next Day Air,PayPal,Every 3 Months,Yes,Yes,39.91836734693878,Medium Loyalty,Mixed Behavior
231,66,Male,Utah,88,43,Scarf,Accessories,L,Olive,Fall,4.1,Yes,Standard,Credit Card,Annually,Yes,Yes,82.71428571428572,High Loyalty,Valuable but Promo-Driven
232,28,Male,Tennessee,26,18,Blouse,Clothing,M,Blue,Spring,3.1,Yes,2-Day Shipping,Debit Card,Every 3 Months,Yes,Yes,33.40816326530612,Low Loyalty,Discount-Only (Only Buy on Sale)
233,54,Male,Hawaii,27,32,Jewelry,Accessories,L,Purple,Winter,4.2,Yes,Express,Bank Transfer,Bi-Weekly,Yes,Yes,42.47959183673469,Medium Loyalty,Mixed Behavior
234,19,Male,Arizona,83,27,Sweater,Clothing,XL,Yellow,Fall,4.5,Yes,Next Day Air,Bank Transfer,Every 3 Months,Yes,Yes,67.41836734693878,High Loyalty,Valuable but Promo-Driven
235,20,Male,South Dakota,39,24,Gloves,Accessories,S,Silver,Summer,3.7,Yes,Next Day Air,Credit Card,Weekly,Yes,Yes,53.58163265306123,High Loyalty,Valuable but Promo-Driven
236,43,Male,New Jersey,89,31,Sunglasses,Accessories,M,Cyan,Winter,3.7,Yes,Free Shipping,Debit Card,Quarterly,Yes,Yes,72.8673469387755,High Loyalty,Valuable but Promo-Driven
237,38,Male,North Dakota,68,39,Coat,Outerwear,L,Green,Winter,3.4,Yes,Next Day Air,PayPal,Fortnightly,Yes,Yes,75.26530612244899,High Loyalty,Valuable but Promo-Driven
238,50,Male,Iowa,90,36,Dress,Clothing,M,Beige,Summer,3.0,Yes,Store Pickup,Debit Card,Fortnightly,Yes,Yes,84.42857142857143,High Loyalty,Valuable but Promo-Driven
239,64,Male,Ohio,34,5,Skirt,Clothing,M,Peach,Fall,4.2,Yes,Free Shipping,Cash,Annually,Yes,Yes,32.44897959183673,Low Loyalty,Discount-Only (Only Buy on Sale)
240,49,Male,Vermont,51,47,Pants,Clothing,L,Yellow,Summer,2.9,Yes,Express,Credit Card,Bi-Weekly,Yes,Yes,63.663265306122454,High Loyalty,Valuable but Promo-Driven
241,47,Male,Montana,45,29,Sweater,Clothing,XL,Turquoise,Winter,3.5,Yes,Free Shipping,Bank Transfer,Fortnightly,Yes,Yes,57.64285714285714,High Loyalty,Valuable but Promo-Driven
242,36,Male,Delaware,88,43,Hoodie,Clothing,M,Peach,Winter,4.1,Yes,Free Shipping,Venmo,Bi-Weekly,Yes,Yes,79.71428571428572,High Loyalty,Valuable but Promo-Driven
243,55,Male,New York,85,40,Coat,Outerwear,L,Gray,Summer,4.3,Yes,Store Pickup,Debit Card,Every 3 Months,Yes,Yes,76.37755102040815,High Loyalty,Valuable but Promo-Driven
244,25,Male,Kentucky,100,4,Jewelry,Accessories,M,Olive,Winter,2.8,Yes,2-Day Shipping,Debit Card,Monthly,Yes,Yes,67.83673469387756,High Loyalty,Valuable but Promo-Driven
245,53,Male,Oregon,42,39,Belt,Accessories,S,Indigo,Spring,4.9,Yes,2-Day Shipping,PayPal,Weekly,Yes,Yes,64.26530612244898,High Loyalty,Valuable but Promo-Driven
246,49,Male,Rhode Island,53,45,Sandals,Footwear,L,Charcoal,Summer,3.3,Yes,Next Day Air,Venmo,Fortnightly,Yes,Yes,71.43877551020408,High Loyalty,Valuable but Promo-Driven
247,35,Male,Nevada,86,20,Sunglasses,Accessories,XL,Beige,Spring,3.2,Yes,Express,Venmo,Bi-Weekly,Yes,Yes,64.6326530612245,High Loyalty,Valuable but Promo-Driven
248,29,Male,Montana,66,14,Sweater,Clothing,XL,Brown,Spring,4.4,Yes,Standard,Debit Card,Weekly,Yes,Yes,60.95918367346938,High Loyalty,Valuable but Promo-Driven
249,47,Male,Pennsylvania,100,33,Belt,Accessories,M,Blue,Winter,4.8,Yes,Express,PayPal,Weekly,Yes,Yes,89.59183673469387,High Loyalty,Valuable but Promo-Driven
250,53,Male,Alaska,47,18,Handbag,Accessories,S,Teal,Fall,4.2,Yes,Standard,Credit Card,Annually,Yes,Yes,46.90816326530612,Medium Loyalty,Mixed Behavior
251,33,Male,Mississippi,25,9,Skirt,Clothing,L,Black,Fall,4.0,Yes,Express,Bank Transfer,Weekly,Yes,Yes,37.39795918367347,Medium Loyalty,Mixed Behavior
252,21,Male,Wyoming,51,34,Handbag,Accessories,XL,Gold,Winter,2.5,Yes,Standard,PayPal,Annually,Yes,Yes,58.70408163265306,High Loyalty,Valuable but Promo-Driven
253,32,Male,Delaware,41,33,Shorts,Clothing,M,Violet,Summer,3.9,Yes,Free Shipping,Venmo,Fortnightly,Yes,Yes,58.09183673469389,High Loyalty,Valuable but Promo-Driven
254,52,Male,Oklahoma,73,15,Boots,Footwear,L,Cyan,Winter,4.9,Yes,2-Day Shipping,Bank Transfer,Bi-Weekly,Yes,Yes,55.07142857142857,High Loyalty,Valuable but Promo-Driven
255,67,Male,Indiana,42,4,Sunglasses,Accessories,M,White,Winter,3.5,Yes,Store Pickup,PayPal,Bi-Weekly,Yes,Yes,32.83673469387756,Low Loyalty,Discount-Only (Only Buy on Sale)
256,43,Male,Maryland,20,25,Scarf,Accessories,M,Charcoal,Spring,4.2,Yes,Free Shipping,Debit Card,Annually,Yes,Yes,37.69387755102041,Medium Loyalty,Mixed Behavior
257,58,Male,South Dakota,30,20,Jewelry,Accessories,XL,Violet,Spring,4.7,Yes,Express,Credit Card,Every 3 Months,Yes,Yes,36.63265306122449,Medium Loyalty,Mixed Behavior
258,20,Male,West Virginia,53,5,Handbag,Accessories,M,Red,Summer,4.5,Yes,Express,Credit Card,Quarterly,Yes,Yes,38.94897959183674,Medium Loyalty,Mixed Behavior
259,61,Male,Alabama,74,16,Gloves,Accessories,S,Lavender,Spring,2.8,Yes,Express,Cash,Quarterly,Yes,Yes,56.18367346938775,High Loyalty,Valuable but Promo-Driven
260,32,Male,Louisiana,57,13,Jeans,Clothing,M,Gold,Fall,2.9,Yes,Standard,Debit Card,Annually,Yes,Yes,48.84693877551021,Medium Loyalty,Mixed Behavior
261,38,Male,Montana,57,11,Hat,Accessories,S,Red,Winter,3.2,Yes,2-Day Shipping,Credit Card,Every 3 Months,Yes,Yes,44.62244897959184,Medium Loyalty,Mixed Behavior
262,21,Male,California,77,21,Jeans,Clothing,L,Magenta,Winter,4.9,Yes,Standard,Credit Card,Annually,Yes,Yes,63.744897959183675,High Loyalty,Valuable but Promo-Driven
263,37,Male,Hawaii,40,6,Pants,Clothing,M,Teal,Summer,3.750064716541548,Yes,Next Day Air,Debit Card,Annually,Yes,Yes,36.06122448979592,Medium Loyalty,Mixed Behavior
264,27,Male,Iowa,46,29,Shorts,Clothing,M,Purple,Summer,4.3,Yes,Store Pickup,Venmo,Monthly,Yes,Yes,56.14285714285714,High Loyalty,Valuable but Promo-Driven
265,36,Male,Colorado,78,15,Pants,Clothing,S,Charcoal,Fall,3.9,Yes,Store Pickup,Cash,Annually,Yes,Yes,60.57142857142858,High Loyalty,Valuable but Promo-Driven
266,32,Male,Michigan,59,17,Backpack,Accessories,M,Gray,Spring,3.2,Yes,2-Day Shipping,Bank Transfer,Bi-Weekly,Yes,Yes,49.29591836734694,Medium Loyalty,Mixed Behavior
267,51,Male,Louisiana,75,32,Jewelry,Accessories,L,White,Summer,3.1,Yes,Express,Credit Card,Weekly,Yes,Yes,76.47959183673468,High Loyalty,Valuable but Promo-Driven
268,64,Male,Maryland,54,42,Sweater,Clothing,M,Olive,Spring,3.9,Yes,2-Day Shipping,Venmo,Annually,Yes,Yes,65.10204081632654,High Loyalty,Valuable but Promo-Driven
269,68,Male,Georgia,42,21,Shoes,Footwear,M,Charcoal,Spring,2.6,Yes,Store Pickup,Cash,Monthly,Yes,Yes,49.244897959183675,Medium Loyalty,Mixed Behavior
270,68,Male,Georgia,44,9,Blouse,Clothing,M,Charcoal,Winter,3.3,Yes,Next Day Air,Cash,Bi-Weekly,Yes,Yes,36.89795918367347,Medium Loyalty,Mixed Behavior
271,33,Male,North Dakota,52,16,Jeans,Clothing,XL,Orange,Fall,4.6,Yes,Free Shipping,Bank Transfer,Annually,Yes,Yes,48.183673469387756,Medium Loyalty,Mixed Behavior
272,65,Male,Maryland,69,42,Sunglasses,Accessories,XL,Yellow,Summer,4.6,Yes,Express,Credit Card,Fortnightly,Yes,Yes,77.60204081632654,High Loyalty,Valuable but Promo-Driven
273,48,Male,Oregon,26,37,Jewelry,Accessories,M,Beige,Summer,4.4,Yes,2-Day Shipping,Debit Card,Bi-Weekly,Yes,Yes,45.04081632653062,Medium Loyalty,Mixed Behavior
274,69,Male,North Dakota,33,32,Coat,Outerwear,S,Silver,Spring,4.2,Yes,Express,Debit Card,Quarterly,Yes,Yes,45.4795918367347,Medium Loyalty,Mixed Behavior
275,59,Male,Maryland,32,28,Jewelry,Accessories,M,Indigo,Spring,3.0,Yes,Express,Cash,Bi-Weekly,Yes,Yes,42.53061224489796,Medium Loyalty,Mixed Behavior
276,48,Male,Virginia,85,13,Backpack,Accessories,XL,Lavender,Winter,4.0,Yes,Express,Credit Card,Weekly,Yes,Yes,69.84693877551021,High Loyalty,Valuable but Promo-Driven
277,25,Male,South Dakota,30,11,Skirt,Clothing,XL,Turquoise,Fall,3.5,Yes,Express,Bank Transfer,Fortnightly,Yes,Yes,39.12244897959184,Medium Loyalty,Mixed Behavior
278,29,Male,Georgia,29,36,Shirt,Clothing,M,Green,Winter,3.0,Yes,Store Pickup,Bank Transfer,Bi-Weekly,Yes,Yes,45.92857142857143,Medium Loyalty,Mixed Behavior
